Date,Date_time,Revenue,Place
2022-06-01,2022-06-01 02:00:00,2065.9,16
2022-06-01,2022-06-01 02:00:00,605.2,7
2022-06-01,2022-06-01 02:00:00,1171.9,3
2022-06-01,2022-06-01 02:00:00,271.4,13
2022-06-01,2022-06-01 02:00:00,21.8,17
2022-06-01,2022-06-01 02:00:00,143.8,21
2022-06-01,2022-06-01 02:00:00,1734.3,15
2022-06-01,2022-06-01 02:00:00,2058.6,9
2022-06-01,2022-06-01 02:00:00,847.7,19
2022-06-01,2022-06-01 02:00:00,626.0,14
2022-06-01,2022-06-01 02:00:00,394.5,25
2022-06-01,2022-06-01 02:00:00,503.7,4
2022-06-01,2022-06-01 02:00:00,1173.2,23
2022-06-01,2022-06-01 02:00:00,609.9,5
2022-06-01,2022-06-01 02:00:00,0.0,26
2022-06-01,2022-06-01 02:00:00,13.6,6
2022-06-01,2022-06-01 02:00:00,28.9,1
2022-06-01,2022-06-01 02:00:00,182.1,27
2022-06-01,2022-06-01 02:00:00,459.0,24
2022-06-01,2022-06-01 02:00:00,171.0,11
2022-06-01,2022-06-01 02:00:00,500.1,2
2022-06-01,2022-06-01 02:00:00,1220.9,8
2022-06-01,2022-06-01 02:00:00,799.4,10
2022-06-01,2022-06-01 02:00:00,759.0,12
2022-06-01,2022-06-01 02:30:00,515.0,2
2022-06-01,2022-06-01 02:30:00,109.7,21
2022-06-01,2022-06-01 02:30:00,1839.6,9
2022-06-01,2022-06-01 02:30:00,1925.6,15
2022-06-01,2022-06-01 02:30:00,429.3,25
2022-06-01,2022-06-01 02:30:00,8.5,6
2022-06-01,2022-06-01 02:30:00,20.1,1
2022-06-01,2022-06-01 02:30:00,705.3,12
2022-06-01,2022-06-01 02:30:00,577.2,14
2022-06-01,2022-06-01 02:30:00,265.8,13
2022-06-01,2022-06-01 02:30:00,202.1,27
2022-06-01,2022-06-01 02:30:00,705.4,19
2022-06-01,2022-06-01 02:30:00,25.6,17
2022-06-01,2022-06-01 02:30:00,193.3,11
2022-06-01,2022-06-01 02:30:00,1042.3,3
2022-06-01,2022-06-01 02:30:00,476.5,4
2022-06-01,2022-06-01 02:30:00,1263.4,8
2022-06-01,2022-06-01 02:30:00,660.2,7
2022-06-01,2022-06-01 02:30:00,449.2,24
2022-06-01,2022-06-01 02:30:00,1459.0,16
2022-06-01,2022-06-01 02:30:00,224.3,22
2022-06-01,2022-06-01 02:30:00,877.0,28
2022-06-01,2022-06-01 02:30:00,801.7,10
2022-06-01,2022-06-01 02:30:00,630.2,5
2022-06-01,2022-06-01 02:30:00,1029.3,23
2022-06-01,2022-06-01 02:30:00,0.0,26
2022-06-01,2022-06-01 03:00:00,809.7,5
2022-06-01,2022-06-01 03:00:00,25.9,1
2022-06-01,2022-06-01 03:00:00,2097.8,9
2022-06-01,2022-06-01 03:00:00,486.6,2
2022-06-01,2022-06-01 03:00:00,1321.9,15
2022-06-01,2022-06-01 03:00:00,190.7,13
2022-06-01,2022-06-01 03:00:00,235.9,27
2022-06-01,2022-06-01 03:00:00,286.0,22
2022-06-01,2022-06-01 03:00:00,440.9,24
2022-06-01,2022-06-01 03:00:00,0.0,26
2022-06-01,2022-06-01 03:00:00,762.2,19
2022-06-01,2022-06-01 03:00:00,640.2,7
2022-06-01,2022-06-01 03:00:00,763.0,14
2022-06-01,2022-06-01 03:00:00,128.8,11
2022-06-01,2022-06-01 03:00:00,823.0,12
2022-06-01,2022-06-01 03:00:00,1379.5,16
2022-06-01,2022-06-01 03:00:00,1553.7,8
2022-06-01,2022-06-01 03:00:00,16.1,6
2022-06-01,2022-06-01 03:00:00,908.9,28
2022-06-01,2022-06-01 03:00:00,509.2,4
2022-06-01,2022-06-01 03:00:00,777.4,23
2022-06-01,2022-06-01 03:00:00,1298.1,3
2022-06-01,2022-06-01 03:00:00,117.5,21
2022-06-01,2022-06-01 03:00:00,65.2,17
2022-06-01,2022-06-01 03:00:00,516.6,25
2022-06-01,2022-06-01 03:00:00,969.5,10
2022-06-01,2022-06-01 03:30:00,145.6,21
2022-06-01,2022-06-01 03:30:00,666.2,14
2022-06-01,2022-06-01 03:30:00,838.3,12
2022-06-01,2022-06-01 03:30:00,0.0,26
2022-06-01,2022-06-01 03:30:00,101.9,11
2022-06-01,2022-06-01 03:30:00,1508.4,16
2022-06-01,2022-06-01 03:30:00,764.3,19
2022-06-01,2022-06-01 03:30:00,232.2,27
2022-06-01,2022-06-01 03:30:00,415.8,2
2022-06-01,2022-06-01 03:30:00,601.3,7
2022-06-01,2022-06-01 03:30:00,1579.8,8
2022-06-01,2022-06-01 03:30:00,411.1,24
2022-06-01,2022-06-01 03:30:00,258.8,22
2022-06-01,2022-06-01 03:30:00,597.3,25
2022-06-01,2022-06-01 03:30:00,957.6,10
2022-06-01,2022-06-01 03:30:00,543.4,4
2022-06-01,2022-06-01 03:30:00,2207.6,9
2022-06-01,2022-06-01 03:30:00,25.1,1
2022-06-01,2022-06-01 03:30:00,1312.3,3
2022-06-01,2022-06-01 03:30:00,1328.5,15
2022-06-01,2022-06-01 03:30:00,16.5,6
2022-06-01,2022-06-01 03:30:00,202.6,13
2022-06-01,2022-06-01 03:30:00,849.7,5
2022-06-01,2022-06-01 03:30:00,68.9,17
2022-06-01,2022-06-01 03:30:00,693.7,28
2022-06-01,2022-06-01 03:30:00,667.4,23
2022-06-01,2022-06-01 04:00:00,299.2,22
2022-06-01,2022-06-01 04:00:00,1847.0,16
2022-06-01,2022-06-01 04:00:00,906.5,19
2022-06-01,2022-06-01 04:00:00,1369.9,3
2022-06-01,2022-06-01 04:00:00,1544.0,8
2022-06-01,2022-06-01 04:00:00,1016.7,5
2022-06-01,2022-06-01 04:00:00,166.0,21
2022-06-01,2022-06-01 04:00:00,906.4,12
2022-06-01,2022-06-01 04:00:00,1029.6,10
2022-06-01,2022-06-01 04:00:00,634.1,7
2022-06-01,2022-06-01 04:00:00,973.7,28
2022-06-01,2022-06-01 04:00:00,142.0,11
2022-06-01,2022-06-01 04:00:00,906.2,23
2022-06-01,2022-06-01 04:00:00,22.4,6
2022-06-01,2022-06-01 04:00:00,78.7,17
2022-06-01,2022-06-01 04:00:00,353.1,14
2022-06-01,2022-06-01 04:00:00,23.6,1
2022-06-01,2022-06-01 04:00:00,0.0,26
2022-06-01,2022-06-01 04:00:00,244.3,27
2022-06-01,2022-06-01 04:00:00,568.3,4
2022-06-01,2022-06-01 04:00:00,465.8,24
2022-06-01,2022-06-01 04:00:00,430.7,2
2022-06-01,2022-06-01 04:00:00,2241.2,9
2022-06-01,2022-06-01 04:00:00,252.1,13
2022-06-01,2022-06-01 04:00:00,687.1,25
2022-06-01,2022-06-01 04:00:00,1490.6,15
2022-06-01,2022-06-01 04:30:00,1170.1,10
2022-06-01,2022-06-01 04:30:00,424.9,2
2022-06-01,2022-06-01 04:30:00,2798.0,9
2022-06-01,2022-06-01 04:30:00,1531.2,3
2022-06-01,2022-06-01 04:30:00,1906.9,8
2022-06-01,2022-06-01 04:30:00,16.6,6
2022-06-01,2022-06-01 04:30:00,602.0,4
2022-06-01,2022-06-01 04:30:00,25.6,1
2022-06-01,2022-06-01 04:30:00,738.2,25
2022-06-01,2022-06-01 04:30:00,116.1,11
2022-06-01,2022-06-01 04:30:00,56.1,17
2022-06-01,2022-06-01 04:30:00,260.4,27
2022-06-01,2022-06-01 04:30:00,114.7,21
2022-06-01,2022-06-01 04:30:00,227.6,13
2022-06-01,2022-06-01 04:30:00,909.7,19
2022-06-01,2022-06-01 04:30:00,994.3,12
2022-06-01,2022-06-01 04:30:00,0.0,26
2022-06-01,2022-06-01 04:30:00,674.4,14
2022-06-01,2022-06-01 04:30:00,1493.8,15
2022-06-01,2022-06-01 04:30:00,391.1,22
2022-06-01,2022-06-01 04:30:00,1013.6,5
2022-06-01,2022-06-01 04:30:00,686.8,23
2022-06-01,2022-06-01 04:30:00,893.9,28
2022-06-01,2022-06-01 04:30:00,536.2,7
2022-06-01,2022-06-01 04:30:00,394.8,24
2022-06-01,2022-06-01 04:30:00,1600.7,16
2022-06-01,2022-06-01 05:00:00,183.1,13
2022-06-01,2022-06-01 05:00:00,3996.4,9
2022-06-01,2022-06-01 05:00:00,425.1,24
2022-06-01,2022-06-01 05:00:00,692.9,4
2022-06-01,2022-06-01 05:00:00,31.2,1
2022-06-01,2022-06-01 05:00:00,1027.4,25
2022-06-01,2022-06-01 05:00:00,2471.2,8
2022-06-01,2022-06-01 05:00:00,1179.0,5
2022-06-01,2022-06-01 05:00:00,895.4,14
2022-06-01,2022-06-01 05:00:00,115.1,21
2022-06-01,2022-06-01 05:00:00,106.9,17
2022-06-01,2022-06-01 05:00:00,535.7,7
2022-06-01,2022-06-01 05:00:00,1394.9,12
2022-06-01,2022-06-01 05:00:00,0.0,26
2022-06-01,2022-06-01 05:00:00,621.8,22
2022-06-01,2022-06-01 05:00:00,1217.1,19
2022-06-01,2022-06-01 05:00:00,1061.9,23
2022-06-01,2022-06-01 05:00:00,1430.4,28
2022-06-01,2022-06-01 05:00:00,652.3,2
2022-06-01,2022-06-01 05:00:00,341.9,27
2022-06-01,2022-06-01 05:00:00,124.8,11
2022-06-01,2022-06-01 05:00:00,21.4,6
2022-06-01,2022-06-01 05:00:00,1940.2,3
2022-06-01,2022-06-01 05:00:00,3040.2,16
2022-06-01,2022-06-01 05:00:00,1391.6,15
2022-06-01,2022-06-01 05:00:00,1391.8,10
2022-06-01,2022-06-01 05:30:00,227.6,13
2022-06-01,2022-06-01 05:30:00,3900.4,16
2022-06-01,2022-06-01 05:30:00,469.2,7
2022-06-01,2022-06-01 05:30:00,1428.7,15
2022-06-01,2022-06-01 05:30:00,862.3,14
2022-06-01,2022-06-01 05:30:00,1470.3,23
2022-06-01,2022-06-01 05:30:00,821.7,2
2022-06-01,2022-06-01 05:30:00,1173.8,5
2022-06-01,2022-06-01 05:30:00,43.1,1
2022-06-01,2022-06-01 05:30:00,470.4,24
2022-06-01,2022-06-01 05:30:00,1192.0,25
2022-06-01,2022-06-01 05:30:00,254.0,11
2022-06-01,2022-06-01 05:30:00,1452.6,19
2022-06-01,2022-06-01 05:30:00,1766.8,28
2022-06-01,2022-06-01 05:30:00,4955.9,9
2022-06-01,2022-06-01 05:30:00,1588.0,10
2022-06-01,2022-06-01 05:30:00,397.0,27
2022-06-01,2022-06-01 05:30:00,1555.4,12
2022-06-01,2022-06-01 05:30:00,2085.7,3
2022-06-01,2022-06-01 05:30:00,11.0,6
2022-06-01,2022-06-01 05:30:00,0.0,26
2022-06-01,2022-06-01 05:30:00,2327.5,8
2022-06-01,2022-06-01 05:30:00,139.2,21
2022-06-01,2022-06-01 05:30:00,68.5,17
2022-06-01,2022-06-01 05:30:00,720.2,4
2022-06-01,2022-06-01 05:30:00,705.7,22
2022-06-01,2022-06-01 06:00:00,2434.4,19
2022-06-01,2022-06-01 06:00:00,500.6,7
2022-06-01,2022-06-01 06:00:00,3579.4,28
2022-06-01,2022-06-01 06:00:00,2915.9,3
2022-06-01,2022-06-01 06:00:00,69.0,26
2022-06-01,2022-06-01 06:00:00,1890.7,25
2022-06-01,2022-06-01 06:00:00,666.4,24
2022-06-01,2022-06-01 06:00:00,2205.8,10
2022-06-01,2022-06-01 06:00:00,1464.9,2
2022-06-01,2022-06-01 06:00:00,1129.2,22
2022-06-01,2022-06-01 06:00:00,1396.6,5
2022-06-01,2022-06-01 06:00:00,620.2,11
2022-06-01,2022-06-01 06:00:00,134.5,21
2022-06-01,2022-06-01 06:00:00,142.3,17
2022-06-01,2022-06-01 06:00:00,47.5,1
2022-06-01,2022-06-01 06:00:00,1244.0,14
2022-06-01,2022-06-01 06:00:00,2224.6,12
2022-06-01,2022-06-01 06:00:00,6965.3,9
2022-06-01,2022-06-01 06:00:00,2934.5,23
2022-06-01,2022-06-01 06:00:00,410.5,13
2022-06-01,2022-06-01 06:00:00,6128.3,16
2022-06-01,2022-06-01 06:00:00,977.0,4
2022-06-01,2022-06-01 06:00:00,510.5,27
2022-06-01,2022-06-01 06:00:00,3412.7,15
2022-06-01,2022-06-01 06:00:00,3.4,6
2022-06-01,2022-06-01 06:00:00,3239.1,8
2022-06-01,2022-06-01 06:30:00,547.6,13
2022-06-01,2022-06-01 06:30:00,1087.0,11
2022-06-01,2022-06-01 06:30:00,593.9,27
2022-06-01,2022-06-01 06:30:00,5881.8,15
2022-06-01,2022-06-01 06:30:00,4069.9,10
2022-06-01,2022-06-01 06:30:00,176.3,26
2022-06-01,2022-06-01 06:30:00,546.1,7
2022-06-01,2022-06-01 06:30:00,39.3,6
2022-06-01,2022-06-01 06:30:00,1149.8,24
2022-06-01,2022-06-01 06:30:00,3794.3,12
2022-06-01,2022-06-01 06:30:00,1363.1,14
2022-06-01,2022-06-01 06:30:00,3075.6,25
2022-06-01,2022-06-01 06:30:00,309.7,17
2022-06-01,2022-06-01 06:30:00,221.5,21
2022-06-01,2022-06-01 06:30:00,11975.1,9
2022-06-01,2022-06-01 06:30:00,2035.4,22
2022-06-01,2022-06-01 06:30:00,11706.1,16
2022-06-01,2022-06-01 06:30:00,4979.5,8
2022-06-01,2022-06-01 06:30:00,3388.9,5
2022-06-01,2022-06-01 06:30:00,1656.9,2
2022-06-01,2022-06-01 06:30:00,4537.6,3
2022-06-01,2022-06-01 06:30:00,5741.1,28
2022-06-01,2022-06-01 06:30:00,65.3,1
2022-06-01,2022-06-01 06:30:00,4716.6,23
2022-06-01,2022-06-01 06:30:00,4302.0,19
2022-06-01,2022-06-01 06:30:00,1483.0,4
2022-06-01,2022-06-01 07:00:00,5293.4,3
2022-06-01,2022-06-01 07:00:00,317.5,21
2022-06-01,2022-06-01 07:00:00,2215.3,22
2022-06-01,2022-06-01 07:00:00,90.8,1
2022-06-01,2022-06-01 07:00:00,777.4,27
2022-06-01,2022-06-01 07:00:00,1710.8,4
2022-06-01,2022-06-01 07:00:00,505.7,13
2022-06-01,2022-06-01 07:00:00,4542.7,12
2022-06-01,2022-06-01 07:00:00,4706.4,23
2022-06-01,2022-06-01 07:00:00,6825.4,8
2022-06-01,2022-06-01 07:00:00,6996.0,15
2022-06-01,2022-06-01 07:00:00,82.4,26
2022-06-01,2022-06-01 07:00:00,568.7,7
2022-06-01,2022-06-01 07:00:00,14593.8,16
2022-06-01,2022-06-01 07:00:00,14310.1,9
2022-06-01,2022-06-01 07:00:00,5531.7,10
2022-06-01,2022-06-01 07:00:00,1970.9,2
2022-06-01,2022-06-01 07:00:00,482.4,17
2022-06-01,2022-06-01 07:00:00,1394.2,11
2022-06-01,2022-06-01 07:00:00,7077.6,28
2022-06-01,2022-06-01 07:00:00,48.0,6
2022-06-01,2022-06-01 07:00:00,1177.2,24
2022-06-01,2022-06-01 07:00:00,3686.5,25
2022-06-01,2022-06-01 07:00:00,2264.8,14
2022-06-01,2022-06-01 07:00:00,3878.6,5
2022-06-01,2022-06-01 07:00:00,5246.3,19
2022-06-01,2022-06-01 07:30:00,590.5,27
2022-06-01,2022-06-01 07:30:00,4417.0,19
2022-06-01,2022-06-01 07:30:00,4123.6,23
2022-06-01,2022-06-01 07:30:00,4839.3,3
2022-06-01,2022-06-01 07:30:00,434.7,17
2022-06-01,2022-06-01 07:30:00,140.6,26
2022-06-01,2022-06-01 07:30:00,7658.0,15
2022-06-01,2022-06-01 07:30:00,35.1,6
2022-06-01,2022-06-01 07:30:00,13053.1,9
2022-06-01,2022-06-01 07:30:00,1615.0,2
2022-06-01,2022-06-01 07:30:00,408.6,7
2022-06-01,2022-06-01 07:30:00,3735.0,5
2022-06-01,2022-06-01 07:30:00,2472.4,22
2022-06-01,2022-06-01 07:30:00,81.4,1
2022-06-01,2022-06-01 07:30:00,5496.5,8
2022-06-01,2022-06-01 07:30:00,1110.2,24
2022-06-01,2022-06-01 07:30:00,4229.3,12
2022-06-01,2022-06-01 07:30:00,1445.3,4
2022-06-01,2022-06-01 07:30:00,650.9,13
2022-06-01,2022-06-01 07:30:00,4696.1,10
2022-06-01,2022-06-01 07:30:00,15005.3,16
2022-06-01,2022-06-01 07:30:00,3635.8,25
2022-06-01,2022-06-01 07:30:00,1419.1,11
2022-06-01,2022-06-01 07:30:00,1886.1,14
2022-06-01,2022-06-01 07:30:00,317.7,21
2022-06-01,2022-06-01 07:30:00,6136.1,28
2022-06-01,2022-06-01 08:00:00,151.3,21
2022-06-01,2022-06-01 08:00:00,336.7,17
2022-06-01,2022-06-01 08:00:00,5031.8,28
2022-06-01,2022-06-01 08:00:00,3593.1,23
2022-06-01,2022-06-01 08:00:00,1757.4,14
2022-06-01,2022-06-01 08:00:00,3487.2,12
2022-06-01,2022-06-01 08:00:00,3879.8,10
2022-06-01,2022-06-01 08:00:00,45.5,6
2022-06-01,2022-06-01 08:00:00,69.8,1
2022-06-01,2022-06-01 08:00:00,3906.3,5
2022-06-01,2022-06-01 08:00:00,4506.2,8
2022-06-01,2022-06-01 08:00:00,2449.0,25
2022-06-01,2022-06-01 08:00:00,11028.3,9
2022-06-01,2022-06-01 08:00:00,3538.5,19
2022-06-01,2022-06-01 08:00:00,2054.4,22
2022-06-01,2022-06-01 08:00:00,13005.8,16
2022-06-01,2022-06-01 08:00:00,4743.3,15
2022-06-01,2022-06-01 08:00:00,1122.7,24
2022-06-01,2022-06-01 08:00:00,434.1,13
2022-06-01,2022-06-01 08:00:00,1315.1,2
2022-06-01,2022-06-01 08:00:00,486.7,7
2022-06-01,2022-06-01 08:00:00,4140.1,3
2022-06-01,2022-06-01 08:00:00,0.0,26
2022-06-01,2022-06-01 08:00:00,634.8,27
2022-06-01,2022-06-01 08:00:00,1610.4,4
2022-06-01,2022-06-01 08:00:00,908.8,11
2022-06-01,2022-06-01 08:30:00,1059.9,2
2022-06-01,2022-06-01 08:30:00,586.7,17
2022-06-01,2022-06-01 08:30:00,5238.3,8
2022-06-01,2022-06-01 08:30:00,3933.9,12
2022-06-01,2022-06-01 08:30:00,262.8,21
2022-06-01,2022-06-01 08:30:00,1798.5,4
2022-06-01,2022-06-01 08:30:00,14743.6,16
2022-06-01,2022-06-01 08:30:00,12941.3,9
2022-06-01,2022-06-01 08:30:00,2948.3,23
2022-06-01,2022-06-01 08:30:00,4586.5,3
2022-06-01,2022-06-01 08:30:00,5586.8,5
2022-06-01,2022-06-01 08:30:00,2343.5,22
2022-06-01,2022-06-01 08:30:00,717.0,11
2022-06-01,2022-06-01 08:30:00,733.0,27
2022-06-01,2022-06-01 08:30:00,4987.5,28
2022-06-01,2022-06-01 08:30:00,0.0,26
2022-06-01,2022-06-01 08:30:00,4602.8,10
2022-06-01,2022-06-01 08:30:00,130.1,1
2022-06-01,2022-06-01 08:30:00,1926.5,15
2022-06-01,2022-06-01 08:30:00,1299.7,24
2022-06-01,2022-06-01 08:30:00,906.8,14
2022-06-01,2022-06-01 08:30:00,2514.2,25
2022-06-01,2022-06-01 08:30:00,4147.6,19
2022-06-01,2022-06-01 08:30:00,95.7,7
2022-06-01,2022-06-01 08:30:00,49.8,6
2022-06-01,2022-06-01 08:30:00,493.1,13
2022-06-01,2022-06-01 09:00:00,1083.9,11
2022-06-01,2022-06-01 09:00:00,12208.7,9
2022-06-01,2022-06-01 09:00:00,2226.0,25
2022-06-01,2022-06-01 09:00:00,94.9,6
2022-06-01,2022-06-01 09:00:00,102.4,1
2022-06-01,2022-06-01 09:00:00,4504.8,10
2022-06-01,2022-06-01 09:00:00,4065.2,12
2022-06-01,2022-06-01 09:00:00,1662.7,2
2022-06-01,2022-06-01 09:00:00,334.3,7
2022-06-01,2022-06-01 09:00:00,1172.2,14
2022-06-01,2022-06-01 09:00:00,2121.3,4
2022-06-01,2022-06-01 09:00:00,136.9,21
2022-06-01,2022-06-01 09:00:00,0.0,26
2022-06-01,2022-06-01 09:00:00,5663.1,28
2022-06-01,2022-06-01 09:00:00,501.8,13
2022-06-01,2022-06-01 09:00:00,3597.9,23
2022-06-01,2022-06-01 09:00:00,1329.5,24
2022-06-01,2022-06-01 09:00:00,3977.9,15
2022-06-01,2022-06-01 09:00:00,647.9,27
2022-06-01,2022-06-01 09:00:00,5741.5,8
2022-06-01,2022-06-01 09:00:00,7300.7,5
2022-06-01,2022-06-01 09:00:00,4291.5,19
2022-06-01,2022-06-01 09:00:00,15490.1,16
2022-06-01,2022-06-01 09:00:00,2398.4,22
2022-06-01,2022-06-01 09:00:00,4820.7,3
2022-06-01,2022-06-01 09:00:00,605.7,17
2022-06-01,2022-06-01 13:00:00,6121.0,3
2022-06-01,2022-06-01 13:00:00,356.9,26
2022-06-01,2022-06-01 13:00:00,303.3,7
2022-06-01,2022-06-01 13:00:00,1066.8,13
2022-06-01,2022-06-01 13:00:00,10591.8,9
2022-06-01,2022-06-01 13:00:00,22122.5,16
2022-06-01,2022-06-01 13:00:00,1368.0,24
2022-06-01,2022-06-01 13:00:00,2622.4,22
2022-06-01,2022-06-01 13:00:00,2203.6,15
2022-06-01,2022-06-01 13:00:00,285.6,6
2022-06-01,2022-06-01 13:00:00,106.4,1
2022-06-01,2022-06-01 13:00:00,7688.8,19
2022-06-01,2022-06-01 13:00:00,954.6,11
2022-06-01,2022-06-01 13:00:00,2599.0,4
2022-06-01,2022-06-01 13:00:00,1378.8,2
2022-06-01,2022-06-01 13:00:00,6978.7,8
2022-06-01,2022-06-01 13:00:00,12375.8,5
2022-06-01,2022-06-01 13:00:00,695.0,27
2022-06-01,2022-06-01 13:00:00,2569.6,25
2022-06-01,2022-06-01 13:00:00,683.6,21
2022-06-01,2022-06-01 13:00:00,6948.5,28
2022-06-01,2022-06-01 13:00:00,907.5,17
2022-06-01,2022-06-01 13:00:00,6633.0,10
2022-06-01,2022-06-01 13:00:00,5527.8,12
2022-06-01,2022-06-01 13:00:00,3766.1,23
2022-06-01,2022-06-01 13:00:00,528.3,14
2022-06-01,2022-06-01 13:30:00,505.6,21
2022-06-01,2022-06-01 13:30:00,2402.7,25
2022-06-01,2022-06-01 13:30:00,1322.1,24
2022-06-01,2022-06-01 13:30:00,3521.6,23
2022-06-01,2022-06-01 13:30:00,2526.4,22
2022-06-01,2022-06-01 13:30:00,11198.3,9
2022-06-01,2022-06-01 13:30:00,12247.8,5
