Date,Date_time,Revenue,Place
2022-06-01,2022-06-01 01:30:00,207.0,11
2022-06-01,2022-06-01 01:30:00,556.1,12
2022-06-01,2022-06-01 01:30:00,395.9,14
2022-06-01,2022-06-01 01:30:00,988.3,7
2022-06-01,2022-06-01 01:30:00,979.5,23
2022-06-01,2022-06-01 01:30:00,1970.5,16
2022-06-01,2022-06-01 01:30:00,0.0,21
2022-06-01,2022-06-01 01:30:00,434.8,19
2022-06-01,2022-06-01 01:30:00,22.0,1
2022-06-01,2022-06-01 01:30:00,0.0,26
2022-06-01,2022-06-01 01:30:00,1022.2,3
2022-06-01,2022-06-01 01:30:00,1818.9,15
2022-06-01,2022-06-01 01:30:00,494.5,13
2022-06-01,2022-06-01 01:30:00,387.6,5
2022-06-01,2022-06-01 01:30:00,223.6,27
2022-06-01,2022-06-01 01:30:00,497.5,24
2022-06-01,2022-06-01 01:30:00,782.0,28
2022-06-01,2022-06-01 01:30:00,703.9,8
2022-06-01,2022-06-01 01:30:00,1506.3,9
2022-06-01,2022-06-01 01:30:00,446.9,4
2022-06-01,2022-06-01 01:30:00,502.5,10
2022-06-01,2022-06-01 01:30:00,454.5,25
2022-06-01,2022-06-01 01:30:00,739.0,2
2022-06-01,2022-06-01 01:30:00,122.9,22
2022-06-01,2022-06-01 01:30:00,0.5,6
2022-06-01,2022-06-01 01:30:00,0.0,17
2022-06-01,2022-06-01 02:00:00,160.2,22
2022-06-01,2022-06-01 02:00:00,590.9,28
2022-06-01,2022-06-01 02:00:00,1810.9,16
2022-06-01,2022-06-01 02:00:00,720.2,7
2022-06-01,2022-06-01 02:00:00,1036.8,3
2022-06-01,2022-06-01 02:00:00,392.6,13
2022-06-01,2022-06-01 02:00:00,0.0,17
2022-06-01,2022-06-01 02:00:00,0.0,21
2022-06-01,2022-06-01 02:00:00,1769.7,15
2022-06-01,2022-06-01 02:00:00,1795.9,9
2022-06-01,2022-06-01 02:00:00,463.4,19
2022-06-01,2022-06-01 02:00:00,422.4,14
2022-06-01,2022-06-01 02:00:00,412.7,25
2022-06-01,2022-06-01 02:00:00,446.8,4
2022-06-01,2022-06-01 02:00:00,1039.1,23
2022-06-01,2022-06-01 02:00:00,552.8,5
2022-06-01,2022-06-01 02:00:00,0.0,26
2022-06-01,2022-06-01 02:00:00,0.0,6
2022-06-01,2022-06-01 02:00:00,14.3,1
2022-06-01,2022-06-01 02:00:00,185.6,27
2022-06-01,2022-06-01 02:00:00,486.6,24
2022-06-01,2022-06-01 02:00:00,195.8,11
2022-06-01,2022-06-01 02:00:00,618.5,2
2022-06-01,2022-06-01 02:00:00,651.4,8
2022-06-01,2022-06-01 02:00:00,602.3,10
2022-06-01,2022-06-01 02:00:00,544.6,12
2022-06-01,2022-06-01 02:30:00,489.5,2
2022-06-01,2022-06-01 02:30:00,0.0,21
2022-06-01,2022-06-01 02:30:00,1597.0,9
2022-06-01,2022-06-01 02:30:00,1661.7,15
2022-06-01,2022-06-01 02:30:00,403.6,25
2022-06-01,2022-06-01 02:30:00,0.0,6
2022-06-01,2022-06-01 02:30:00,10.0,1
2022-06-01,2022-06-01 02:30:00,557.6,12
2022-06-01,2022-06-01 02:30:00,498.3,14
2022-06-01,2022-06-01 02:30:00,368.2,13
2022-06-01,2022-06-01 02:30:00,200.9,27
2022-06-01,2022-06-01 02:30:00,360.7,19
2022-06-01,2022-06-01 02:30:00,0.0,17
2022-06-01,2022-06-01 02:30:00,183.1,11
2022-06-01,2022-06-01 02:30:00,1046.2,3
2022-06-01,2022-06-01 02:30:00,378.8,4
2022-06-01,2022-06-01 02:30:00,842.5,8
2022-06-01,2022-06-01 02:30:00,717.4,7
2022-06-01,2022-06-01 02:30:00,445.0,24
2022-06-01,2022-06-01 02:30:00,1247.3,16
2022-06-01,2022-06-01 02:30:00,148.0,22
2022-06-01,2022-06-01 02:30:00,534.6,28
2022-06-01,2022-06-01 02:30:00,618.1,10
2022-06-01,2022-06-01 02:30:00,441.5,5
2022-06-01,2022-06-01 02:30:00,813.2,23
2022-06-01,2022-06-01 02:30:00,0.0,26
2022-06-01,2022-06-01 03:00:00,618.4,5
2022-06-01,2022-06-01 03:00:00,10.2,1
2022-06-01,2022-06-01 03:00:00,1486.6,9
2022-06-01,2022-06-01 03:00:00,499.9,2
2022-06-01,2022-06-01 03:00:00,1137.5,15
2022-06-01,2022-06-01 03:00:00,351.8,13
2022-06-01,2022-06-01 03:00:00,197.0,27
2022-06-01,2022-06-01 03:00:00,124.9,22
2022-06-01,2022-06-01 03:00:00,416.0,24
2022-06-01,2022-06-01 03:00:00,0.0,26
2022-06-01,2022-06-01 03:00:00,371.9,19
2022-06-01,2022-06-01 03:00:00,764.2,7
2022-06-01,2022-06-01 03:00:00,454.2,14
2022-06-01,2022-06-01 03:00:00,177.0,11
2022-06-01,2022-06-01 03:00:00,561.4,12
2022-06-01,2022-06-01 03:00:00,1191.5,16
2022-06-01,2022-06-01 03:00:00,842.7,8
2022-06-01,2022-06-01 03:00:00,0.0,6
2022-06-01,2022-06-01 03:00:00,518.4,28
2022-06-01,2022-06-01 03:00:00,394.4,4
2022-06-01,2022-06-01 03:00:00,755.0,23
2022-06-01,2022-06-01 03:00:00,1028.8,3
2022-06-01,2022-06-01 03:00:00,0.0,21
2022-06-01,2022-06-01 03:00:00,0.0,17
2022-06-01,2022-06-01 03:00:00,428.2,25
2022-06-01,2022-06-01 03:00:00,664.5,10
2022-06-01,2022-06-01 03:30:00,0.0,21
2022-06-01,2022-06-01 03:30:00,473.9,14
2022-06-01,2022-06-01 03:30:00,537.4,12
2022-06-01,2022-06-01 03:30:00,0.0,26
2022-06-01,2022-06-01 03:30:00,154.6,11
2022-06-01,2022-06-01 03:30:00,1214.2,16
2022-06-01,2022-06-01 03:30:00,338.7,19
2022-06-01,2022-06-01 03:30:00,191.6,27
2022-06-01,2022-06-01 03:30:00,435.5,2
2022-06-01,2022-06-01 03:30:00,699.7,7
2022-06-01,2022-06-01 03:30:00,820.5,8
2022-06-01,2022-06-01 03:30:00,412.4,24
2022-06-01,2022-06-01 03:30:00,113.4,22
2022-06-01,2022-06-01 03:30:00,435.3,25
2022-06-01,2022-06-01 03:30:00,672.0,10
2022-06-01,2022-06-01 03:30:00,384.6,4
2022-06-01,2022-06-01 03:30:00,1554.2,9
2022-06-01,2022-06-01 03:30:00,7.0,1
2022-06-01,2022-06-01 03:30:00,1039.1,3
2022-06-01,2022-06-01 03:30:00,947.6,15
2022-06-01,2022-06-01 03:30:00,0.0,6
2022-06-01,2022-06-01 03:30:00,333.3,13
2022-06-01,2022-06-01 03:30:00,628.6,5
2022-06-01,2022-06-01 03:30:00,0.0,17
2022-06-01,2022-06-01 03:30:00,362.8,28
2022-06-01,2022-06-01 03:30:00,604.2,23
2022-06-01,2022-06-01 04:00:00,105.4,22
2022-06-01,2022-06-01 04:00:00,1107.4,16
2022-06-01,2022-06-01 04:00:00,314.7,19
2022-06-01,2022-06-01 04:00:00,1063.7,3
2022-06-01,2022-06-01 04:00:00,777.0,8
2022-06-01,2022-06-01 04:00:00,647.1,5
2022-06-01,2022-06-01 04:00:00,0.0,21
2022-06-01,2022-06-01 04:00:00,534.6,12
2022-06-01,2022-06-01 04:00:00,616.8,10
2022-06-01,2022-06-01 04:00:00,686.5,7
2022-06-01,2022-06-01 04:00:00,309.3,28
2022-06-01,2022-06-01 04:00:00,141.7,11
2022-06-01,2022-06-01 04:00:00,582.0,23
2022-06-01,2022-06-01 04:00:00,0.0,6
2022-06-01,2022-06-01 04:00:00,0.0,17
2022-06-01,2022-06-01 04:00:00,430.1,14
2022-06-01,2022-06-01 04:00:00,8.3,1
2022-06-01,2022-06-01 04:00:00,0.0,26
2022-06-01,2022-06-01 04:00:00,191.6,27
2022-06-01,2022-06-01 04:00:00,409.2,4
2022-06-01,2022-06-01 04:00:00,414.0,24
2022-06-01,2022-06-01 04:00:00,428.7,2
2022-06-01,2022-06-01 04:00:00,1495.4,9
2022-06-01,2022-06-01 04:00:00,347.1,13
2022-06-01,2022-06-01 04:00:00,429.6,25
2022-06-01,2022-06-01 04:00:00,1144.3,15
2022-06-01,2022-06-01 04:30:00,844.2,10
2022-06-01,2022-06-01 04:30:00,458.9,2
2022-06-01,2022-06-01 04:30:00,2189.8,9
2022-06-01,2022-06-01 04:30:00,1245.5,3
2022-06-01,2022-06-01 04:30:00,1096.4,8
2022-06-01,2022-06-01 04:30:00,0.0,6
2022-06-01,2022-06-01 04:30:00,470.1,4
2022-06-01,2022-06-01 04:30:00,5.3,1
2022-06-01,2022-06-01 04:30:00,579.8,25
2022-06-01,2022-06-01 04:30:00,164.8,11
2022-06-01,2022-06-01 04:30:00,0.0,17
2022-06-01,2022-06-01 04:30:00,202.3,27
2022-06-01,2022-06-01 04:30:00,0.0,21
2022-06-01,2022-06-01 04:30:00,330.8,13
2022-06-01,2022-06-01 04:30:00,458.9,19
2022-06-01,2022-06-01 04:30:00,699.0,12
2022-06-01,2022-06-01 04:30:00,0.0,26
2022-06-01,2022-06-01 04:30:00,443.6,14
2022-06-01,2022-06-01 04:30:00,1202.9,15
2022-06-01,2022-06-01 04:30:00,207.0,22
2022-06-01,2022-06-01 04:30:00,731.4,5
2022-06-01,2022-06-01 04:30:00,493.8,23
2022-06-01,2022-06-01 04:30:00,458.6,28
2022-06-01,2022-06-01 04:30:00,635.8,7
2022-06-01,2022-06-01 04:30:00,428.4,24
2022-06-01,2022-06-01 04:30:00,1392.0,16
2022-06-01,2022-06-01 05:00:00,372.7,13
2022-06-01,2022-06-01 05:00:00,4086.0,9
2022-06-01,2022-06-01 05:00:00,469.7,24
2022-06-01,2022-06-01 05:00:00,624.1,4
2022-06-01,2022-06-01 05:00:00,20.4,1
2022-06-01,2022-06-01 05:00:00,972.8,25
2022-06-01,2022-06-01 05:00:00,1757.6,8
2022-06-01,2022-06-01 05:00:00,1116.3,5
2022-06-01,2022-06-01 05:00:00,579.5,14
2022-06-01,2022-06-01 05:00:00,3.8,21
2022-06-01,2022-06-01 05:00:00,0.0,17
2022-06-01,2022-06-01 05:00:00,526.2,7
2022-06-01,2022-06-01 05:00:00,1236.5,12
2022-06-01,2022-06-01 05:00:00,38.8,26
2022-06-01,2022-06-01 05:00:00,527.7,22
2022-06-01,2022-06-01 05:00:00,908.9,19
2022-06-01,2022-06-01 05:00:00,809.3,23
2022-06-01,2022-06-01 05:00:00,846.7,28
2022-06-01,2022-06-01 05:00:00,621.3,2
2022-06-01,2022-06-01 05:00:00,287.7,27
2022-06-01,2022-06-01 05:00:00,193.9,11
2022-06-01,2022-06-01 05:00:00,0.0,6
2022-06-01,2022-06-01 05:00:00,1805.8,3
2022-06-01,2022-06-01 05:00:00,2980.3,16
2022-06-01,2022-06-01 05:00:00,1022.1,15
2022-06-01,2022-06-01 05:00:00,1293.2,10
2022-06-01,2022-06-01 05:30:00,389.0,13
2022-06-01,2022-06-01 05:30:00,4265.8,16
2022-06-01,2022-06-01 05:30:00,565.0,7
2022-06-01,2022-06-01 05:30:00,1054.1,15
2022-06-01,2022-06-01 05:30:00,832.6,14
2022-06-01,2022-06-01 05:30:00,1359.0,23
2022-06-01,2022-06-01 05:30:00,931.5,2
2022-06-01,2022-06-01 05:30:00,1194.2,5
2022-06-01,2022-06-01 05:30:00,31.0,1
2022-06-01,2022-06-01 05:30:00,515.0,24
2022-06-01,2022-06-01 05:30:00,1143.7,25
2022-06-01,2022-06-01 05:30:00,258.1,11
2022-06-01,2022-06-01 05:30:00,1172.9,19
2022-06-01,2022-06-01 05:30:00,1404.5,28
2022-06-01,2022-06-01 05:30:00,4867.5,9
2022-06-01,2022-06-01 05:30:00,1468.2,10
2022-06-01,2022-06-01 05:30:00,316.7,27
2022-06-01,2022-06-01 05:30:00,1352.3,12
2022-06-01,2022-06-01 05:30:00,1954.3,3
2022-06-01,2022-06-01 05:30:00,0.0,6
2022-06-01,2022-06-01 05:30:00,52.0,26
2022-06-01,2022-06-01 05:30:00,1910.2,8
2022-06-01,2022-06-01 05:30:00,0.0,21
2022-06-01,2022-06-01 05:30:00,0.0,17
2022-06-01,2022-06-01 05:30:00,699.2,4
2022-06-01,2022-06-01 05:30:00,674.4,22
2022-06-01,2022-06-01 06:00:00,2014.4,19
2022-06-01,2022-06-01 06:00:00,667.3,7
2022-06-01,2022-06-01 06:00:00,2767.8,28
2022-06-01,2022-06-01 06:00:00,2508.1,3
2022-06-01,2022-06-01 06:00:00,148.0,26
2022-06-01,2022-06-01 06:00:00,1670.2,25
2022-06-01,2022-06-01 06:00:00,693.1,24
2022-06-01,2022-06-01 06:00:00,1941.7,10
2022-06-01,2022-06-01 06:00:00,1431.3,2
2022-06-01,2022-06-01 06:00:00,988.6,22
2022-06-01,2022-06-01 06:00:00,1211.3,5
2022-06-01,2022-06-01 06:00:00,468.3,11
2022-06-01,2022-06-01 06:00:00,61.4,21
2022-06-01,2022-06-01 06:00:00,24.3,17
2022-06-01,2022-06-01 06:00:00,28.0,1
2022-06-01,2022-06-01 06:00:00,1056.0,14
2022-06-01,2022-06-01 06:00:00,1899.4,12
2022-06-01,2022-06-01 06:00:00,6062.7,9
2022-06-01,2022-06-01 06:00:00,2466.4,23
2022-06-01,2022-06-01 06:00:00,438.8,13
2022-06-01,2022-06-01 06:00:00,5658.5,16
2022-06-01,2022-06-01 06:00:00,879.8,4
2022-06-01,2022-06-01 06:00:00,450.8,27
2022-06-01,2022-06-01 06:00:00,2146.2,15
2022-06-01,2022-06-01 06:00:00,0.0,6
2022-06-01,2022-06-01 06:00:00,2740.6,8
2022-06-01,2022-06-01 06:30:00,645.8,13
2022-06-01,2022-06-01 06:30:00,928.2,11
2022-06-01,2022-06-01 06:30:00,641.1,27
2022-06-01,2022-06-01 06:30:00,4987.6,15
2022-06-01,2022-06-01 06:30:00,4101.6,10
2022-06-01,2022-06-01 06:30:00,166.7,26
2022-06-01,2022-06-01 06:30:00,612.7,7
2022-06-01,2022-06-01 06:30:00,7.2,6
2022-06-01,2022-06-01 06:30:00,1112.7,24
2022-06-01,2022-06-01 06:30:00,3489.7,12
2022-06-01,2022-06-01 06:30:00,921.1,14
2022-06-01,2022-06-01 06:30:00,3260.1,25
2022-06-01,2022-06-01 06:30:00,322.5,17
2022-06-01,2022-06-01 06:30:00,239.7,21
2022-06-01,2022-06-01 06:30:00,11210.7,9
2022-06-01,2022-06-01 06:30:00,1979.5,22
2022-06-01,2022-06-01 06:30:00,13220.9,16
2022-06-01,2022-06-01 06:30:00,4923.1,8
2022-06-01,2022-06-01 06:30:00,3205.3,5
2022-06-01,2022-06-01 06:30:00,1661.0,2
2022-06-01,2022-06-01 06:30:00,4150.3,3
2022-06-01,2022-06-01 06:30:00,5410.1,28
2022-06-01,2022-06-01 06:30:00,57.6,1
2022-06-01,2022-06-01 06:30:00,4398.6,23
2022-06-01,2022-06-01 06:30:00,4083.6,19
2022-06-01,2022-06-01 06:30:00,1548.6,4
2022-06-01,2022-06-01 07:00:00,4839.2,3
2022-06-01,2022-06-01 07:00:00,289.4,21
2022-06-01,2022-06-01 07:00:00,2320.1,22
2022-06-01,2022-06-01 07:00:00,66.4,1
2022-06-01,2022-06-01 07:00:00,716.1,27
2022-06-01,2022-06-01 07:00:00,1862.3,4
2022-06-01,2022-06-01 07:00:00,586.1,13
2022-06-01,2022-06-01 07:00:00,4036.0,12
2022-06-01,2022-06-01 07:00:00,4248.2,23
2022-06-01,2022-06-01 07:00:00,6213.4,8
2022-06-01,2022-06-01 07:00:00,5679.3,15
2022-06-01,2022-06-01 07:00:00,0.0,26
2022-06-01,2022-06-01 07:00:00,479.6,7
2022-06-01,2022-06-01 07:00:00,16656.2,16
2022-06-01,2022-06-01 07:00:00,14082.5,9
2022-06-01,2022-06-01 07:00:00,5290.2,10
2022-06-01,2022-06-01 07:00:00,1777.0,2
2022-06-01,2022-06-01 07:00:00,484.0,17
2022-06-01,2022-06-01 07:00:00,981.2,11
2022-06-01,2022-06-01 07:00:00,6449.2,28
2022-06-01,2022-06-01 07:00:00,43.1,6
2022-06-01,2022-06-01 07:00:00,1237.6,24
2022-06-01,2022-06-01 07:00:00,3956.5,25
2022-06-01,2022-06-01 07:00:00,1457.1,14
2022-06-01,2022-06-01 07:00:00,4326.6,5
2022-06-01,2022-06-01 07:00:00,4829.3,19
2022-06-01,2022-06-01 07:30:00,657.4,27
2022-06-01,2022-06-01 07:30:00,3989.3,19
2022-06-01,2022-06-01 07:30:00,4512.4,23
2022-06-01,2022-06-01 07:30:00,4372.7,3
2022-06-01,2022-06-01 07:30:00,459.8,17
2022-06-01,2022-06-01 07:30:00,245.1,26
2022-06-01,2022-06-01 07:30:00,6872.3,15
2022-06-01,2022-06-01 07:30:00,23.3,6
2022-06-01,2022-06-01 07:30:00,13001.2,9
2022-06-01,2022-06-01 07:30:00,1625.0,2
2022-06-01,2022-06-01 07:30:00,512.0,7
2022-06-01,2022-06-01 07:30:00,3826.3,5
2022-06-01,2022-06-01 07:30:00,2453.3,22
2022-06-01,2022-06-01 07:30:00,92.4,1
2022-06-01,2022-06-01 07:30:00,5334.6,8
2022-06-01,2022-06-01 07:30:00,1263.9,24
2022-06-01,2022-06-01 07:30:00,3890.4,12
2022-06-01,2022-06-01 07:30:00,1596.9,4
2022-06-01,2022-06-01 07:30:00,619.1,13
2022-06-01,2022-06-01 07:30:00,4474.6,10
2022-06-01,2022-06-01 07:30:00,14894.5,16
2022-06-01,2022-06-01 07:30:00,3282.7,25
2022-06-01,2022-06-01 07:30:00,1168.1,11
2022-06-01,2022-06-01 07:30:00,1738.2,14
2022-06-01,2022-06-01 07:30:00,158.4,21
2022-06-01,2022-06-01 07:30:00,5848.6,28
2022-06-01,2022-06-01 08:00:00,142.5,21
2022-06-01,2022-06-01 08:00:00,550.9,17
2022-06-01,2022-06-01 08:00:00,4373.5,28
2022-06-01,2022-06-01 08:00:00,3442.8,23
2022-06-01,2022-06-01 08:00:00,620.0,14
2022-06-01,2022-06-01 08:00:00,3427.8,12
2022-06-01,2022-06-01 08:00:00,3724.2,10
2022-06-01,2022-06-01 08:00:00,17.5,6
2022-06-01,2022-06-01 08:00:00,104.2,1
2022-06-01,2022-06-01 08:00:00,3907.0,5
2022-06-01,2022-06-01 08:00:00,4521.6,8
2022-06-01,2022-06-01 08:00:00,2778.0,25
2022-06-01,2022-06-01 08:00:00,11685.1,9
2022-06-01,2022-06-01 08:00:00,3488.6,19
2022-06-01,2022-06-01 08:00:00,2200.8,22
2022-06-01,2022-06-01 08:00:00,13712.5,16
2022-06-01,2022-06-01 08:00:00,4481.8,15
2022-06-01,2022-06-01 08:00:00,1209.2,24
2022-06-01,2022-06-01 08:00:00,566.7,13
2022-06-01,2022-06-01 08:00:00,1040.2,2
2022-06-01,2022-06-01 08:00:00,569.0,7
2022-06-01,2022-06-01 08:00:00,3912.3,3
2022-06-01,2022-06-01 08:00:00,0.0,26
2022-06-01,2022-06-01 08:00:00,682.8,27
2022-06-01,2022-06-01 08:00:00,1579.5,4
2022-06-01,2022-06-01 08:00:00,734.6,11
2022-06-01,2022-06-01 08:30:00,1064.4,2
2022-06-01,2022-06-01 08:30:00,759.9,17
2022-06-01,2022-06-01 08:30:00,5404.7,8
2022-06-01,2022-06-01 08:30:00,3955.6,12
2022-06-01,2022-06-01 08:30:00,198.0,21
2022-06-01,2022-06-01 08:30:00,1841.9,4
2022-06-01,2022-06-01 08:30:00,15339.4,16
2022-06-01,2022-06-01 08:30:00,13360.7,9
2022-06-01,2022-06-01 08:30:00,2920.3,23
2022-06-01,2022-06-01 08:30:00,4378.8,3
2022-06-01,2022-06-01 08:30:00,6011.2,5
2022-06-01,2022-06-01 08:30:00,2578.7,22
2022-06-01,2022-06-01 08:30:00,617.1,11
2022-06-01,2022-06-01 08:30:00,697.6,27
2022-06-01,2022-06-01 08:30:00,4533.9,28
2022-06-01,2022-06-01 08:30:00,0.0,26
2022-06-01,2022-06-01 08:30:00,4615.9,10
2022-06-01,2022-06-01 08:30:00,143.0,1
2022-06-01,2022-06-01 08:30:00,2564.3,15
2022-06-01,2022-06-01 08:30:00,1380.9,24
2022-06-01,2022-06-01 08:30:00,514.3,14
2022-06-01,2022-06-01 08:30:00,2630.4,25
2022-06-01,2022-06-01 08:30:00,4072.6,19
2022-06-01,2022-06-01 08:30:00,282.4,7
2022-06-01,2022-06-01 08:30:00,58.2,6
2022-06-01,2022-06-01 08:30:00,591.8,13
2022-06-01,2022-06-01 09:00:00,855.4,11
2022-06-01,2022-06-01 09:00:00,12102.0,9
2022-06-01,2022-06-01 09:00:00,2502.8,25
2022-06-01,2022-06-01 09:00:00,59.3,6
2022-06-01,2022-06-01 09:00:00,114.1,1
2022-06-01,2022-06-01 09:00:00,4308.0,10
2022-06-01,2022-06-01 09:00:00,3957.2,12
2022-06-01,2022-06-01 09:00:00,1523.2,2
2022-06-01,2022-06-01 09:00:00,380.6,7
2022-06-01,2022-06-01 09:00:00,697.4,14
2022-06-01,2022-06-01 09:00:00,2027.0,4
2022-06-01,2022-06-01 09:00:00,236.8,21
2022-06-01,2022-06-01 09:00:00,0.0,26
2022-06-01,2022-06-01 09:00:00,5166.1,28
2022-06-01,2022-06-01 09:00:00,489.6,13
2022-06-01,2022-06-01 09:00:00,3692.2,23
2022-06-01,2022-06-01 09:00:00,1466.5,24
2022-06-01,2022-06-01 09:00:00,3523.3,15
2022-06-01,2022-06-01 09:00:00,663.3,27
2022-06-01,2022-06-01 09:00:00,5248.3,8
2022-06-01,2022-06-01 09:00:00,7127.1,5
2022-06-01,2022-06-01 09:00:00,4617.5,19
2022-06-01,2022-06-01 09:00:00,16388.0,16
2022-06-01,2022-06-01 09:00:00,2542.8,22
2022-06-01,2022-06-01 09:00:00,4642.0,3
2022-06-01,2022-06-01 09:00:00,716.9,17
2022-06-01,2022-06-01 13:00:00,6158.8,3
2022-06-01,2022-06-01 13:00:00,346.8,26
2022-06-01,2022-06-01 13:00:00,270.3,7
2022-06-01,2022-06-01 13:00:00,991.4,13
2022-06-01,2022-06-01 13:00:00,11367.7,9
2022-06-01,2022-06-01 13:00:00,25586.4,16
2022-06-01,2022-06-01 13:00:00,1441.7,24
2022-06-01,2022-06-01 13:00:00,2797.4,22
2022-06-01,2022-06-01 13:00:00,3312.7,15
2022-06-01,2022-06-01 13:00:00,269.2,6
2022-06-01,2022-06-01 13:00:00,107.7,1
2022-06-01,2022-06-01 13:00:00,8532.6,19
2022-06-01,2022-06-01 13:00:00,887.7,11
2022-06-01,2022-06-01 13:00:00,2791.3,4
2022-06-01,2022-06-01 13:00:00,1433.6,2
2022-06-01,2022-06-01 13:00:00,7460.6,8
2022-06-01,2022-06-01 13:00:00,12812.2,5
2022-06-01,2022-06-01 13:00:00,501.9,27
2022-06-01,2022-06-01 13:00:00,3339.5,25
2022-06-01,2022-06-01 13:00:00,678.0,21
2022-06-01,2022-06-01 13:00:00,7145.5,28
2022-06-01,2022-06-01 13:00:00,902.6,17
2022-06-01,2022-06-01 13:00:00,6875.8,10
2022-06-01,2022-06-01 13:00:00,5763.6,12
2022-06-01,2022-06-01 13:00:00,4390.2,23
2022-06-01,2022-06-01 13:00:00,852.6,14
2022-06-01,2022-06-01 13:30:00,753.4,21
2022-06-01,2022-06-01 13:30:00,3639.9,25
2022-06-01,2022-06-01 13:30:00,1440.6,24
2022-06-01,2022-06-01 13:30:00,4016.5,23
2022-06-01,2022-06-01 13:30:00,2778.5,22
2022-06-01,2022-06-01 13:30:00,11357.7,9
2022-06-01,2022-06-01 13:30:00,13412.9,5
2022-06-01,2022-06-01 13:30:00,5747.7,15
